Y,name,district,url,photo,telephone,longitude,operationType,X,latitude,discountCategory,operationCategory,address,discountPeriod,openingHours,discountContent,discountCondition
,7-ELEVEN(台北市第三五七分公司),內湖區,,,02-2794-3371,121.591748,餐飲類,,25.082275,折價,便利超商,台北市內湖區成功路4段30巷27、29、31號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,瑞麟美而美(金湖店),內湖區,,,02-27961182,121.596741,餐飲類,,25.082547,折價,早餐店,台北市內湖區金湖路44號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,瑞麟美而美(內湖王太太店),內湖區,,,02-27943024,121.597615,餐飲類,,25.06226,折價,早餐店,台北市內湖區安康路70號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,麥當勞(高島屋中心),士林區,,,"02-2831-5961
02-2831-6935",121.531342,餐飲類,,25.111735,集點,速食店,台北市士林區忠誠路2段55號,2011/05/1起,11:00-22:00,每杯1點，集5點可兌換30元飲料1杯(奶昔、漂浮飲品及免費飲料不在集點範圍內),自備飲料杯
,呷尚寶(撫遠店),松山區,,,02-27466600,121.566869,餐飲類,,25.061443,折價,早餐店,台北市松山區撫遠街379巷1號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,7-ELEVEN(台北市一一八分公司),內湖區,,,02-2790-5126,121.592769,餐飲類,,25.084884,折價,便利超商,台北市內湖區金龍路64、66號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,瑞麟美而美(康定店),萬華區,,,02-23087019,121.501399,餐飲類,,25.035378,折價,早餐店,台北市萬華區康定路231號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,義美咖博館(天母門市部),士林區,,,02-2871-2612,121.525713,餐飲類,,25.118352,折價,便利超商,台北市士林區天母西路42號,2011/05/1起,11:00-22:00,飲品享9折,自備飲料杯
,茶(台北大安和平東店),大安區,,,02-2368-8759,121.529079,餐飲類,,25.02436,折價,飲料店,台北市大安區師大路49巷7號,2011/05/1起,11:00-22:00,650ml(含)以上折價2元，以下折價1元,自備飲料杯
,頂呱呱(漢中分公司),萬華區,,,02-2361-2921,121.50748,餐飲類,,25.04319,集點,速食店,台北市萬華區漢中街109-2號1樓,2011/05/1起,11:00-22:00,每杯1點，集5點可兌換32元飲料1杯,自備飲料杯
,Golden咖啡茶飲(延吉總店),大安區,,,02-8772-2005,121.554338,餐飲類,,25.042485,折價,飲料店,台北市大安區延吉街133、135號,2011/05/1起,11:00-22:00,650ml(含)以上折價3元，以下折價2元,自備飲料杯
,拉亞漢堡(南港玉成店),南港區,,,02-27862705,121.592887,餐飲類,,25.054494,折價,早餐店,台北市南港區南港路3段8號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,OK超商(第603分公司),文山區,,,02-8661-5351,121.573793,餐飲類,,24.990907,折價,便利超商,台北市文山區新光路1段97號,2011/05/1起,00:00-24:00,OK Caf 飲品折價3元,自備飲料杯
,都可COCO(美崙),士林區,,,02-2833-8406 ,121.523683,餐飲類,,25.097169,折價,飲料店,台北市士林區美崙街5號,2011/05/1起,11:00-22:00,飲品折價2元,自備飲料杯
,OK超商(第162分公司),文山區,,,02-2239-2449,121.557549,餐飲類,,24.999137,折價,便利超商,台北市文山區興隆路3段118號,2011/05/1起,00:00-24:00,OK Caf 飲品折價3元,自備飲料杯
,壹咖啡(台北汀州),中正區,,,02-23682212,121.530502,餐飲類,,25.016416,折價,飲料店,台北市中正區汀洲路3段125號,2011/05/1起,11:00-22:00,飲品折價2元，可與其他優惠並行但不折抵現金,自備飲料杯
,橘子工坊(重慶店),大同區,,,02-2553-0088,121.513416,餐飲類,,25.06231,集點,飲料店,台北市大同區重慶北路2段188號,2011/05/1起,11:00-22:00,每杯1點，集10點可兌換30元飲品，或補差額換購30元以上飲料,自備飲料杯
,橘子工坊(民生店),松山區,,,02-2746-7979,121.563311,餐飲類,,25.061343,集點,飲料店,台北市松山區三民路156號(近家樂福),2011/05/1起,11:00-22:00,每杯1點，集10點可兌換30元飲品，或補差額換購30元以上飲料,自備飲料杯
,萊爾富(民權第二分公司),松山區,,,02-2760-9238,121.564403,餐飲類,,25.062818,折價,便利超商,台北市松山區民權東路5段32號1樓,2011/05/1起,00:00-24:00,Hi Caf 飲品折價3元,自備飲料杯
,IS COFFEE(南京本店分公司),中山區,,,02-8773-5345,121.543288,餐飲類,,25.051716,折價,飲料店,台北市中山區南京東路3段210號(近復興北路口及兄弟飯店),2011/05/1起,11:00-22:00,飲品折價5元,自備飲料杯
,cama現烘咖啡專賣店(愛國店),中正區,,,02-2395-2230,121.526299,餐飲類,,25.032281,折價,飲料店,台北市中正區愛國東路35-1號,2011/05/1起,11:00-22:00,飲品折價1元,自備飲料杯
,青春之泉小吃店,大安區,,,02-23584210,121.53061,餐飲類,,25.02718,贈品,素食,臺北市大安區青田街12巷23號,2012/08/01-2013/02/29,11:00~21:00,贈養生茶包一單胞,使用本店提供之餐具
,星巴克(台北市第五十八分公司),內湖區,,,02-8798-3266,121.569454,餐飲類,,25.078852,折價,飲料店,台北市內湖區瑞光路476號,2011/05/1起,11:00-22:00,飲品折價10元,自備飲料杯
,茶樂町(台北大安光復南店),大安區,,,02-2731-3913,121.555138,餐飲類,,25.038507,集點,飲料店,台北市大安區延吉街186號,2011/05/1起,11:00-22:00,每杯1點，集10點可兌換或折抵40元之店內飲品,自備飲料杯
,漢堡王(大湖分公司),內湖區,,,02-2792-9398,121.600555,餐飲類,,25.084811,集點,速食店,台北市內湖區成功路4段372號,2011/05/1起,11:00-22:00,每杯1點，集10點可兌換30元飲料1杯,自備飲料杯
,壹咖啡(台北西華),松山區,,,02-2713-9183,121.546824,餐飲類,,25.059653,折價,飲料店,台北市松山區民生東路3段113巷25弄23號,2011/05/1起,11:00-22:00,飲品折價2元，可與其他優惠並行但不折抵現金,自備飲料杯
,喫茶趣(新光信義A8館),信義區,,,02-8789-8209,121.566663,餐飲類,,25.038882,折價,飲料店,台北市信義區松高路12號B2,2011/05/1起,11:00-22:00,500ml折價2元,自備飲料杯
,呷尚寶(士商店),士林區,,,02-28813538,121.518732,餐飲類,,25.092193,折價,早餐店,台北市士林區士商路116號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,大苑子(台北莊敬店),信義區,,,02-2345-1155,121.564321,餐飲類,,25.027913,折價,飲料店,台北市信義區莊敬路343號,2011/05/1起,11:00-22:00,飲品折價2元,自備飲料杯
,瑞麟美而美(民承店),大同區,,,02-25520460,121.518384,餐飲類,,25.057813,折價,早餐店,台北市大同區承德路2段141號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,7-ELEVEN(台北市第一0一分公司),中山區,,,02-2581-5356,121.531595,餐飲類,,25.05304,折價,便利超商,台北市中山區一江街23號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,星巴克(台北市第三十分公司),中山區,,,02-2564-2790,121.532821,餐飲類,,25.057683,折價,飲料店,台北市中山區松江路206號1樓,2011/05/1起,11:00-22:00,飲品折價10元,自備飲料杯
,7-ELEVEN(台北市第二六二分公司),中山區,,,02-2532-1290,121.548932,餐飲類,,25.081976,折價,便利超商,台北市中山區北安路606、608號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,瑞麟美而美(台北永吉店),信義區,,,02-27686312,121.568928,餐飲類,,25.045416,折價,早餐店,台北市信義區永吉路30巷1號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,7-ELEVEN(台北市第一八七分公司),中正區,,,,121.534345,餐飲類,,25.013669,折價,便利超商,台北市中正區汀洲路3段249號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,85度C(北投中和店),北投區,,,02-2897-8385 ,121.499607,餐飲類,,25.141014,折價,飲料店,台北市北投區中和街335號,2011/05/1起,11:00-22:00,飲品折價3元,自備飲料杯
,台北牛乳大王(市政府店),信義區,,,02-2768-9826,121.567656,餐飲類,,25.041335,集點,飲料店,台北市信義區忠孝東路5段133號(市府站4號出口),2011/05/1起,11:00-22:00,每杯1點，集10點可兌換50元飲料1杯，或補差額兌換其它飲料1杯,自備飲料杯
,7-ELEVEN(萬長門市),萬華區,,,02-2337-7511,121.498007,餐飲類,,25.022413,折價,便利超商,台北市萬華區東園街172、174號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,頂呱呱(西門分公司),萬華區,,,02-2381-2037,121.505285,餐飲類,,25.044922,集點,速食店,台北市萬華區昆明街92-2號,2011/05/1起,11:00-22:00,每杯1點，集5點可兌換32元飲料1杯,自備飲料杯
,7-ELEVEN(台北市第二七四分公司),大安區,,,,121.534331,餐飲類,,25.038516,折價,便利超商,台北市大安區仁愛路3段25-1.27號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,全家便利商店(富陽分公司),中正區,,,02-2364-8818,121.517401,餐飲類,,25.025312,折價,便利超商,台北市中正區廈門街52號1樓,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,聖德科斯天然有機門市(民生門市),松山區,,,02-2747-2750,121.559863,餐飲類,,25.05884,折價,其他,臺北市松山區民生東路五段99號,2012/08/01起,07:30~21:00,自備環保杯來店購買任一現打飲品或研磨現煮有機咖啡的折價2元,自備飲料杯
,全家便利商店(長春分公司),中山區,,,02-2581-7796,121.525776,餐飲類,,25.054817,折價,便利超商,台北市中山區長春路48號,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,Dunkin'  Donuts(國光門市部),中正區,,,02-2383-1058,121.514304,餐飲類,,25.047228,折價,飲料店,台北市中正區忠孝西路1段173號(國光客運東站),2011/05/1起,11:00-22:00,飲品折價3元,自備飲料杯
,全家便利商店(莊敬分公司),信義區,,,02-2720-1156,121.564888,餐飲類,,25.027598,折價,便利超商,台北市信義區莊敬路374號1樓,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,麥當勞(重北一),士林區,,,"02-2816-2230
02-2816-3020",121.512179,餐飲類,,25.082593,集點,速食店,台北市士林區重慶北路4段123號,2011/05/1起,11:00-22:00,每杯1點，集5點可兌換30元飲料1杯(奶昔、漂浮飲品及免費飲料不在集點範圍內),自備飲料杯
,7-ELEVEN(台北市第三00分公司),內湖區,,,02-2632-8942,121.607934,餐飲類,,25.072185,折價,便利超商,台北市內湖區康寧路3段26巷1號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,COME  BUY(安居),大安區,,,02-2737-2557,121.554543,餐飲類,,25.020819,集點,飲料店,台北市大安區安居街30號,2011/05/1起,11:00-22:00,每杯1點，集10點可兌換30元飲品1杯,自備飲料杯
,7-ELEVEN(台北市第五十五分公司),大安區,,,02-2735-5357,121.557524,餐飲類,,25.018433,折價,便利超商,台北市大安區臥龍街275號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,7-ELEVEN(台北市第三八六分公司),大同區,,,02-2557-0749,121.519235,餐飲類,,25.05759,折價,便利超商,台北市大同區民生西路95、97號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,一手私藏世界紅茶(士林夜市店),士林區,,,02-2883-3355,121.525649,餐飲類,,25.08793,折價,飲料店,台北市士林區文林路101巷20號,2011/05/1起,11:00-22:00,飲品折價2元,自備飲料杯
,星巴克(台北市第七十六分公司),大安區,,,02-8771-9692,121.556936,餐飲類,,25.042527,折價,飲料店,台北市大安區光復南路180巷14號(華視停車場旁),2011/05/1起,11:00-22:00,飲品折價10元,自備飲料杯
,7-ELEVEN(捷欣門市),中正區,,,02-2381-5124,121.517448,餐飲類,,25.046459,折價,便利超商,台北市中正區忠孝西路1段47號B1,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,超秦(麥味登)(工農店),信義區,,,02-27587795,121.571748,餐飲類,,25.03997,折價,早餐店,台北市信義區忠孝東路5段236巷12號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,50嵐(政大店),文山區,,,02-8661-7571,121.574739,餐飲類,,24.987931,折價,飲料店,台北市文山區指南路2段63號,2011/05/1起,11:00-22:00,大杯折價2元，中杯折價1元,自備飲料杯
,7-ELEVEN(台北市第二十六分公司),松山區,,,02-2772-9274,121.546946,餐飲類,,25.048327,折價,便利超商,台北市松山區八德路2段439號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,7-ELEVEN(台北市第四七八分公司),文山區,,,02-8661-6462,121.574052,餐飲類,,24.99159,折價,便利超商,台北市文山區秀明路2段6號1樓,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,好了啦(台北民權),內湖區,,,0927-058-181,121.586091,餐飲類,,25.068601,折價,飲料店,台北市內湖區民權東路6段90巷3號1樓,2011/05/1起,11:00-22:00,650ml(含)以上折價2元，以下折價1元,自備飲料杯
,超秦(麥味登)(晨芳店),中正區,,,02-23027759,121.504876,餐飲類,,25.032366,折價,早餐店,台北市中正區中華路2段117號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,仙Q甜品專賣店(City caf / 思樂冰),大安區,,,02-2771-3226,121.554446,餐飲類,,25.042103,折價,飲料店,台北市大安區延吉街131巷2弄11號,2011/05/1起,11:00-22:00,650ml(含)以上折價2元，以下折價1元,自備飲料杯
,摩斯漢堡(新光南西二店),中山區,,,02-2564-1111,121.520765,餐飲類,,25.052365,集點,速食店,台北市中山區南京西路14號B1,2011/05/1起,11:00-22:00,每杯1點，集5點可兌換30元商品，集10點可兌換60元商品(前述不含罐裝、瓶裝非現場填裝)飲料,自備飲料杯
,喫茶趣(民生東路分公司),中山區,,,02-2511-2213,121.523916,餐飲類,,25.05792,折價,飲料店,台北市中山區民生東路1段26-2號(近中山北路),2011/05/1起,11:00-22:00,500ml折價2元,自備飲料杯
,肯德基(台北中山1分公司),中山區,,,02-2771-5135,121.543758,餐飲類,,25.051704,集點,速食店,台北市中山區南京東路3段222號1~4樓,2011/05/1起,11:00-22:00,每杯1點，集5點可兌換32元以內杯裝飲料(不含湯品、100%柳橙汁、瓶裝、罐裝等飲料或包裝水),自備飲料杯
,橘子(遼寧店),中山區,,,02-8772-3839,121.542108,餐飲類,,25.048317,集點,飲料店,台北市中山區遼寧街38號,2011/05/1起,11:00-22:00,每杯1點，集5點可兌換15元飲品，或加價換購其他飲品(果汁除外),自備飲料杯
,7-ELEVEN(台北市第五四七分公司),文山區,,,02-2935-0416,121.551393,餐飲類,,25.002821,折價,便利超商,台北市文山區福興路20號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,7-ELEVEN(台北市第六四0分公司),中山區,,,02-2517-6282,121.543584,餐飲類,,25.056144,折價,便利超商,台北市中山區興安街99號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,百寶興業有限公司,板橋區,,,02-26823219,121.433102,餐飲類,,24.994705,贈品,素食店,新北市板橋區大觀路三段89號,101/07/31-102/02/01,11:00-21:00,自備筷子或湯匙，贈送小甜點,自備筷子或湯匙
,7-ELEVEN(台北市第二三四分公司),大安區,,,02-2781-1473,121.541391,餐飲類,,25.041067,折價,便利超商,台北市大安區忠孝東路3段248巷9號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,瑞麟美而美(社子國小店),士林區,,,02-28111523,121.504104,餐飲類,,25.089066,折價,早餐店,台北市士林區延平北路6段249號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,85度C(天母德行店),士林區,,,02-2834-7722,121.534012,餐飲類,,25.109788,折價,飲料店,台北市士林區德行東路241號,2011/05/1起,11:00-22:00,飲品折價3元,自備飲料杯
,50嵐(木新店),文山區,,,02-2937-7040,121.561166,餐飲類,,24.981967,折價,飲料店,台北市文山區木新路3段158號,2011/05/1起,11:00-22:00,大杯折價2元，中杯折價1元,自備飲料杯
,KOHIKAN珈琲館(台北逸仙店),信義區,,,02-2758-3805,121.56175,餐飲類,,25.040132,折價,飲料店,台北市信義區逸仙路38號,2011/05/1起,11:00-22:00,飲品折價1元,自備飲料杯
,摩斯漢堡(康華分公司),中山區,,,02-2531-0561,121.533033,餐飲類,,25.059724,集點,速食店,台北市中山區松江路274號1樓,2011/05/1起,11:00-22:00,每杯1點，集5點可兌換30元商品，集10點可兌換60元商品(前述不含罐裝、瓶裝非現場填裝)飲料,自備飲料杯
